clause_id,source_doc,domain,raw_text,clean_text,word_count,token_count,pattern_label,risk_label,risk_score,modal_score,consequence_score,conditional_score,has_negation,obligation_count,penalty_flag
C01023,ccpa_policy,privacy,Opt-Out Rights Consumers may opt out of the sale of personal information at any time. Businesses must honor opt-out requests immediately and may not deny services to consumers exercising this right,opt right consumer may opt sale personal information time business must honor opt request immediately may not deny service consumer exercise right,31,22,legal_keyword_clause,Medium,0.4225,0.9,0.0,0.0,0,1,0
C01024,BIOAMBERINC_04_10_2013-EX-10.34-DEVELOPMENT_AGREEM,legal,"2.4.2 In the event Cargill does not achieve a given Milestone provided in Section 2.3 by the Target Date listed in Section 2.3 or modified Milestone and modified Target Date as agreed to by the Parties, and Bioamber decides to commercialize Modified CB1, any outstanding milestone payments shall immediately become due such that the total payment due Cargill under this Development Agreement equals One Million Fifty Thousand U.S. Dollars (US $1,050,000.00)",event cargill not achieve give milestone provide section target date list section modify milestone modify target date agree party bioamber decide commercialize modify cb1 outstanding milestone payment shall immediately total payment cargill development agreement equal million thousand dollar 050 000 00,71,41,spacy_sentence,High,0.6175,0.9,0.0,0.0,0,1,0
C01025,popia_south_africa_policy,privacy,"Notification of Security Compromises Where there are reasonable grounds to believe that personal information has been accessed or acquired by an unauthorised person, the Information Regulator and the data subject must be notified as soon as reasonably possible. Failure to notify is a violation subject to enforcement action",notification security compromise reasonable ground believe personal information access acquire unauthorised person information regulator data subject must notify soon reasonably possible failure notify violation subject enforcement action,48,27,legal_keyword_clause,High,0.63,0.9,0.0,1.0,0,1,0
C01026,"ADIANUTRITION,INC_04_01_2005-EX-10.D2-RESELLER_AGR",legal,2.3 SUPPORT FOR QWIK-FIX PRO. Detto shall provide for all customer support for Qwik-Fix Pro that it resells as governed by the terms set forth in Exhibit A,support qwik fix pro detto shall provide customer support qwik fix pro resell govern term set forth exhibit,28,18,paragraph,Low,0.0338,0.9,0.0,0.0,0,1,0
C01027,"BELLICUMPHARMACEUTICALS,INC_05_07_2019-EX-10.1-Sup",legal,"""Bellicum Product"" means one or more cell-based therapeutic product(s) that are manufactured using one or more Miltenyi Products and that are researched, developed and/or commercialized by or on behalf of Bellicum in the Field, as such products are identified in Modules set forth in Exhibit A to this Agreement, including related development candidate(s) and investigational cell-based therapeutics used under the sponsorship of Bellicum and as further specified in the applicable Module, as such Module may be amended from time to time by written notification of Bellicum to Miltenyi to add or remove product(s) in the Field",bellicum product mean cell base therapeutic product manufacture miltenyi product research develop commercialize behalf bellicum field product identify module set forth exhibit agreement include related development candidate investigational cell base therapeutic sponsorship bellicum specify applicable module module may amend time time write notification bellicum miltenyi add remove product field,96,49,definition_clause,Medium,0.4,0.3,0.0,0.0,0,0,0
C01028,ATHENSBANCSHARESCORP_11_02_2009-EX-1.2-AGENCY_AGRE,legal,"(rr) Except for the Bank's profit sharing/401(k) plan, neither the Company nor the Bank maintains any other ""pension plan,"" as defined in the Employee Retirement Income Security Act of 1974, as amended (""ERISA"")",rr except bank profit share 401 plan company bank maintain pension plan define employee retirement income security act 1974 amend erisa,33,21,spacy_sentence,Medium,0.45,0.0,0.85,0.0,0,0,1
C01029,hr_remote_work_security,hr,Approved Equipment Employees must only use company-approved devices for remote work. Use of personal devices to access company systems without IT approval is prohibited and constitutes a data security violation subject to disciplinary action,approve equipment employee must only use company approve device remote work use personal device access company system without approval prohibited constitute data security violation subject disciplinary action,34,27,numbered_clause,Critical,0.8,0.9,0.7,0.8,0,1,1
C01030,"ADIANUTRITION,INC_04_01_2005-EX-10.D2-RESELLER_AGR",legal,This Agreement may be terminated by either party in the event of a material breach of this Agreement by the other party that is not cured within thirty (30) days of the other party's receipt of written notice of such breach,agreement may terminate party event material breach agreement party not cure thirty 30 day party receipt write notice breach,41,19,spacy_sentence,Critical,0.9125,0.3,0.8,0.85,0,0,1
C01031,ASIANDRAGONGROUPINC_08_11_2005-EX-10.5-Reseller_Ag,legal,"13.6 Compliance with Law Each of the Parties agrees to comply with all applicable laws, rules and regulations of the jurisdictions in which it operates and to do nothing to cause the other to violate the law, rules and regulations of those jurisdictions",13 compliance law party agree comply applicable law rule regulation jurisdiction operate cause violate law rule regulation jurisdiction,43,18,spacy_sentence,Medium,0.3,0.0,0.4,0.0,0,0,0
C01032,ALLIANCEBANCORPINCOFPENNSYLVANIA_10_18_2006-EX-1.2,legal,"Concurrently therewith, the Securities are being offered for sale in the Offerings (as defined below) in accordance with the Plan of Additional Stock Issuance dated June 21, 2006 as may be amended from time to time pursuant to the terms thereof",concurrently therewith security offer sale offering define accordance plan additional stock issuance date june 21 2006 may amend time time pursuant term thereof,41,23,spacy_sentence,High,0.5,0.3,0.85,0.0,0,0,1
C01033,BIOCEPTINC_08_19_2013-EX-10-COLLABORATION_AGREEMEN,legal,"Biocept shall provide sales and technical training and technical support, including assistance with customer education and customer consultations, to Life Technologies' personnel, with the frequency and content of the training to be determined by agreement between Biocept and Life Technologies",biocept shall provide sale technical training technical support include assistance customer education customer consultation life technology personnel frequency content training determine agreement biocept life technology,40,25,lettered_subclause,Medium,0.325,0.9,0.0,0.0,0,1,0
C01034,ACCURAYINC_09_01_2010-EX-10.31-DISTRIBUTOR_AGREEME,legal,"Term. Unless otherwise agreed in writing by Accuray and Distributor and subject to the termination rights contained in this Agreement, this Agreement shall begin on the Effective Date and shall continue until the termination of the Strategic Alliance Agreement; provided, however, that if a Termination Election relating to this Agreement is made pursuant to Section 10.3 of the Strategic Alliance Agreement prior to such termination, this Agreement shall terminate 36 months after such Termination Election (the ""Term"")",term unless agree writing accuray distributor subject termination right contain agreement agreement shall begin effective date shall continue termination strategic alliance agreement provide termination election relate agreement pursuant section 10 strategic alliance agreement prior termination agreement shall terminate 36 month termination election term,77,43,numbered_clause,Critical,0.8625,0.9,1.0,0.5,0,3,1
C01035,BEYONDCOMCORP_08_03_2000-EX-10.2-CO-HOSTING_AGREEM,legal,"The parties agree that the terms and conditions of this Agreement shall prevail over any contrary or additional terms in any purchase order (unless agreed to in writing by both parties), sales acknowledgment, confirmation or any other document issued by either party affecting the purchase and/or sale of Goods. The terms of the Exhibits to this Agreement shall be equal in importance to the terms of the body of this Agreement",party agree term condition agreement shall prevail contrary additional term purchase order unless agree writing party sale acknowledgment confirmation document issue party affect purchase sale good term exhibit agreement shall equal importance term body agreement,71,35,lettered_subclause,Medium,0.45,0.9,0.0,0.5,0,2,0
C01036,ACCURAYINC_09_01_2010-EX-10.31-DISTRIBUTOR_AGREEME,legal,"Installation. Unless otherwise agreed by Accuray and Distributor (including, without limitation, pursuant to the terms of any distribution agreement entered into pursuant to Section 3.2 of the Strategic Alliance Agreement), Accuray shall be responsible for installation of Accuray Products at Customer sites",installation unless agree accuray distributor include without limitation pursuant term distribution agreement enter pursuant section strategic alliance agreement accuray shall responsible installation accuray product customer site,42,26,numbered_clause,Medium,0.4625,0.9,0.0,0.5,0,1,0
